"Age","Education","Marital_Status","Occupation","Sex","Hours_PW","Nationality","Income"
23,"Some-college","Married-civ-spouse","Machine-op-inspct","Male",40,"United-States","<=50K"
47,"Assoc-acdm","Widowed","Other-service","Female",35,"United-States","<=50K"
42,"HS-grad","Married-civ-spouse","Craft-repair","Male",40,"United-States","<=50K"
17,"10th","Never-married","Sales","Female",10,"United-States","<=50K"
29,"Prof-school","Never-married","Prof-specialty","Female",70,"United-States","<=50K"
21,"Some-college","Never-married","Prof-specialty","Female",20,"United-States","<=50K"
31,"HS-grad","Married-civ-spouse","Other-service","Male",40,"Mexico",">50K"
27,"Bachelors","Never-married","Prof-specialty","Female",40,"United-States","<=50K"
29,"Doctorate","Never-married","Prof-specialty","Male",40,"Canada","<=50K"
23,"Bachelors","Never-married","Sales","Female",45,"United-States","<=50K"
41,"Masters","Married-civ-spouse","Prof-specialty","Male",55,"Taiwan",">50K"
46,"Bachelors","Married-civ-spouse","Prof-specialty","Male",35,"United-States",">50K"
34,"Some-college","Married-civ-spouse","Protective-serv","Female",25,"Haiti","<=50K"
42,"HS-grad","Married-civ-spouse","Craft-repair","Male",24,"United-States","<=50K"
18,"HS-grad","Never-married","Handlers-cleaners","Female",15,"United-States","<=50K"
46,"HS-grad","Divorced","Craft-repair","Male",37,"United-States","<=50K"
52,"Some-college","Married-civ-spouse","Craft-repair","Male",40,"United-States",">50K"
56,"HS-grad","Divorced","Craft-repair","Female",40,"United-States","<=50K"
21,"Assoc-voc","Never-married","Machine-op-inspct","Male",40,"United-States","<=50K"
22,"HS-grad","Never-married","Craft-repair","Male",20,"United-States","<=50K"
31,"Bachelors","Divorced","Adm-clerical","Female",45,"United-States","<=50K"
41,"HS-grad","Married-civ-spouse","Other-service","Male",60,"United-States","<=50K"
25,"Some-college","Separated","Adm-clerical","Female",40,"United-States","<=50K"
43,"Bachelors","Divorced","Exec-managerial","Male",60,"United-States","<=50K"
45,"HS-grad","Separated","Sales","Female",40,"United-States","<=50K"
26,"Some-college","Divorced","Tech-support","Male",60,"United-States","<=50K"
90,"Some-college","Never-married","Other-service","Male",35,"United-States","<=50K"
45,"Bachelors","Married-civ-spouse","Sales","Male",40,"United-States",">50K"
30,"Bachelors","Married-civ-spouse","Other-service","Female",40,"United-States",">50K"
42,"Some-college","Married-civ-spouse","Craft-repair","Male",40,"United-States","<=50K"
20,"Some-college","Never-married","Handlers-cleaners","Male",35,"United-States","<=50K"
53,"Bachelors","Married-civ-spouse","Prof-specialty","Male",40,"United-States",">50K"
64,"HS-grad","Widowed","Adm-clerical","Female",38,"United-States","<=50K"
56,"7th-8th","Widowed","Transport-moving","Male",20,"United-States","<=50K"
42,"Some-college","Married-spouse-absent","Prof-specialty","Male",40,"United-States",">50K"
26,"Bachelors","Married-civ-spouse","Sales","Female",40,"United-States",">50K"
31,"Assoc-acdm","Never-married","Adm-clerical","Female",40,"United-States","<=50K"
40,"Bachelors","Married-civ-spouse","Adm-clerical","Female",40,"United-States","<=50K"
58,"Some-college","Widowed","Craft-repair","Male",40,"United-States","<=50K"
41,"Bachelors","Married-civ-spouse","Exec-managerial","Male",40,"United-States","<=50K"
58,"HS-grad","Never-married","Sales","Male",47,"United-States","<=50K"
62,"Masters","Married-civ-spouse","Prof-specialty","Male",60,"United-States",">50K"
65,"Bachelors","Married-civ-spouse","Sales","Male",60,"United-States",">50K"
40,"Some-college","Never-married","Craft-repair","Male",40,"United-States","<=50K"
45,"Some-college","Married-civ-spouse","Protective-serv","Male",40,"United-States",">50K"
22,"HS-grad","Never-married","Craft-repair","Male",55,"United-States","<=50K"
63,"Masters","Married-civ-spouse","Exec-managerial","Male",50,"United-States",">50K"
39,"Bachelors","Married-civ-spouse","Exec-managerial","Male",50,"United-States",">50K"
37,"Some-college","Widowed","Craft-repair","Male",40,"United-States","<=50K"
56,"11th","Married-civ-spouse","Farming-fishing","Male",50,"United-States","<=50K"
32,"Some-college","Divorced","Sales","Male",50,"United-States","<=50K"
53,"Some-college","Married-civ-spouse","Exec-managerial","Female",40,"Philippines",">50K"
32,"Assoc-voc","Divorced","Prof-specialty","Male",40,"United-States","<=50K"
23,"11th","Married-civ-spouse","Transport-moving","Male",60,"United-States",">50K"
35,"11th","Separated","Transport-moving","Male",90,"United-States","<=50K"
51,"Some-college","Married-civ-spouse","Exec-managerial","Male",65,"United-States",">50K"
19,"Some-college","Never-married","Adm-clerical","Female",20,"United-States","<=50K"
41,"11th","Married-spouse-absent","Machine-op-inspct","Male",40,"Guatemala","<=50K"
22,"10th","Never-married","Transport-moving","Male",25,"United-States","<=50K"
23,"HS-grad","Never-married","Tech-support","Female",40,"United-States","<=50K"
36,"Masters","Married-civ-spouse","Exec-managerial","Male",40,"Taiwan",">50K"
45,"Assoc-voc","Married-civ-spouse","Craft-repair","Male",40,"Canada","<=50K"
23,"HS-grad","Never-married","Farming-fishing","Male",25,"Mexico","<=50K"
21,"11th","Never-married","Other-service","Female",40,"United-States","<=50K"
44,"Masters","Married-civ-spouse","Exec-managerial","Male",40,"United-States",">50K"
29,"Bachelors","Married-civ-spouse","Sales","Male",40,"United-States",">50K"
36,"Assoc-voc","Married-civ-spouse","Tech-support","Male",60,"United-States","<=50K"
18,"9th","Never-married","Handlers-cleaners","Male",40,"United-States","<=50K"
62,"12th","Married-civ-spouse","Craft-repair","Male",40,"United-States",">50K"
25,"Some-college","Never-married","Exec-managerial","Male",40,"United-States","<=50K"
34,"Assoc-acdm","Divorced","Exec-managerial","Female",45,"United-States","<=50K"
31,"Bachelors","Never-married","Exec-managerial","Female",50,"United-States",">50K"
37,"Bachelors","Married-civ-spouse","Exec-managerial","Male",40,"United-States",">50K"
33,"Bachelors","Married-civ-spouse","Farming-fishing","Male",40,"England","<=50K"
28,"Assoc-acdm","Married-civ-spouse","Sales","Male",30,"United-States","<=50K"
47,"HS-grad","Married-civ-spouse","Other-service","Male",40,"United-States",">50K"
34,"Bachelors","Married-civ-spouse","Exec-managerial","Male",70,"United-States","<=50K"
26,"Prof-school","Married-civ-spouse","Prof-specialty","Male",60,"United-States",">50K"
36,"Some-college","Married-civ-spouse","Craft-repair","Male",44,"United-States",">50K"
28,"HS-grad","Never-married","Handlers-cleaners","Male",40,"United-States","<=50K"
22,"HS-grad","Never-married","Transport-moving","Male",40,"United-States","<=50K"
47,"Some-college","Separated","Other-service","Female",35,"United-States","<=50K"
33,"Assoc-voc","Never-married","Adm-clerical","Male",45,"United-States","<=50K"
34,"Masters","Separated","Prof-specialty","Female",40,"United-States",">50K"
25,"HS-grad","Never-married","Craft-repair","Male",40,"United-States","<=50K"
37,"9th","Married-civ-spouse","Handlers-cleaners","Male",50,"Mexico","<=50K"
36,"HS-grad","Married-civ-spouse","Protective-serv","Male",40,"United-States","<=50K"
57,"Some-college","Married-civ-spouse","Craft-repair","Male",40,"Poland","<=50K"
55,"Doctorate","Never-married","Prof-specialty","Male",40,"England","<=50K"
20,"HS-grad","Divorced","Sales","Female",40,"United-States","<=50K"
43,"HS-grad","Never-married","Sales","Female",44,"United-States","<=50K"
54,"HS-grad","Married-civ-spouse","Machine-op-inspct","Male",40,"England",">50K"
25,"Some-college","Separated","Adm-clerical","Female",40,"United-States","<=50K"
42,"Some-college","Divorced","Exec-managerial","Male",40,"United-States","<=50K"
17,"11th","Never-married","Craft-repair","Male",10,"United-States","<=50K"
63,"7th-8th","Married-spouse-absent","Other-service","Female",40,"United-States","<=50K"
19,"Some-college","Never-married","Exec-managerial","Female",30,"United-States","<=50K"
56,"Bachelors","Married-civ-spouse","Sales","Male",50,"United-States",">50K"
33,"Bachelors","Married-civ-spouse","Sales","Male",45,"United-States",">50K"
37,"Bachelors","Married-civ-spouse","Farming-fishing","Male",50,"United-States","<=50K"
27,"7th-8th","Married-civ-spouse","Transport-moving","Male",45,"United-States","<=50K"
36,"Bachelors","Married-civ-spouse","Adm-clerical","Male",40,"United-States","<=50K"
30,"HS-grad","Married-civ-spouse","Exec-managerial","Male",65,"Canada",">50K"
22,"Bachelors","Never-married","Prof-specialty","Male",55,"United-States","<=50K"
35,"Some-college","Married-civ-spouse","Handlers-cleaners","Male",40,"United-States","<=50K"
20,"HS-grad","Never-married","Handlers-cleaners","Male",45,"United-States","<=50K"
18,"Some-college","Never-married","Sales","Female",40,"United-States","<=50K"
25,"12th","Never-married","Machine-op-inspct","Male",40,"United-States","<=50K"
53,"Masters","Never-married","Prof-specialty","Female",54,"United-States",">50K"
19,"HS-grad","Never-married","Sales","Female",35,"United-States","<=50K"
34,"HS-grad","Divorced","Machine-op-inspct","Male",30,"United-States","<=50K"
32,"Some-college","Never-married","Adm-clerical","Female",40,"United-States","<=50K"
20,"Some-college","Never-married","Machine-op-inspct","Male",40,"United-States","<=50K"
70,"7th-8th","Married-civ-spouse","Other-service","Male",25,"United-States","<=50K"
57,"Bachelors","Married-civ-spouse","Exec-managerial","Male",40,"United-States",">50K"
54,"Some-college","Married-civ-spouse","Sales","Male",50,"United-States","<=50K"
34,"Assoc-voc","Married-civ-spouse","Machine-op-inspct","Male",40,"United-States","<=50K"
48,"Some-college","Married-civ-spouse","Exec-managerial","Male",40,"United-States",">50K"
42,"11th","Married-civ-spouse","Other-service","Female",40,"United-States","<=50K"
45,"HS-grad","Never-married","Adm-clerical","Male",40,"United-States","<=50K"
27,"Some-college","Never-married","Other-service","Male",40,"United-States","<=50K"
51,"10th","Married-civ-spouse","Other-service","Male",40,"Mexico","<=50K"
36,"Some-college","Divorced","Adm-clerical","Female",65,"United-States","<=50K"
33,"Some-college","Never-married","Exec-managerial","Male",40,"Philippines","<=50K"
50,"Some-college","Never-married","Farming-fishing","Male",40,"United-States","<=50K"
44,"Bachelors","Divorced","Exec-managerial","Male",50,"United-States",">50K"
39,"Masters","Married-civ-spouse","Prof-specialty","Male",40,"United-States",">50K"
55,"9th","Married-civ-spouse","Farming-fishing","Male",25,"United-States","<=50K"
24,"Some-college","Never-married","Adm-clerical","Female",40,"United-States","<=50K"
35,"HS-grad","Never-married","Sales","Male",40,"United-States","<=50K"
32,"12th","Married-civ-spouse","Craft-repair","Male",40,"United-States","<=50K"
68,"HS-grad","Widowed","Adm-clerical","Female",30,"United-States","<=50K"
29,"11th","Married-civ-spouse","Transport-moving","Male",60,"United-States","<=50K"
24,"Bachelors","Never-married","Sales","Male",40,"United-States","<=50K"
61,"9th","Married-civ-spouse","Machine-op-inspct","Male",40,"United-States","<=50K"
34,"HS-grad","Married-civ-spouse","Machine-op-inspct","Male",44,"United-States",">50K"
55,"Prof-school","Married-civ-spouse","Prof-specialty","Male",35,"Greece",">50K"
41,"HS-grad","Never-married","Sales","Female",40,"United-States","<=50K"
36,"HS-grad","Married-civ-spouse","Farming-fishing","Male",84,"United-States","<=50K"
60,"HS-grad","Married-civ-spouse","Craft-repair","Male",40,"United-States",">50K"
61,"HS-grad","Married-civ-spouse","Craft-repair","Male",52,"United-States",">50K"
35,"Prof-school","Married-civ-spouse","Sales","Male",35,"China","<=50K"
42,"Bachelors","Married-civ-spouse","Exec-managerial","Male",50,"United-States",">50K"
26,"Bachelors","Never-married","Tech-support","Male",40,"United-States","<=50K"
44,"Some-college","Never-married","Other-service","Female",40,"United-States","<=50K"
31,"Masters","Never-married","Adm-clerical","Male",25,"United-States","<=50K"
39,"HS-grad","Never-married","Other-service","Male",40,"United-States","<=50K"
20,"Some-college","Never-married","Tech-support","Female",24,"United-States","<=50K"
32,"Some-college","Married-civ-spouse","Craft-repair","Male",40,"United-States","<=50K"
32,"HS-grad","Married-civ-spouse","Sales","Male",40,"United-States","<=50K"
61,"9th","Married-civ-spouse","Machine-op-inspct","Male",20,"Trinadad&Tobago","<=50K"
54,"Some-college","Divorced","Adm-clerical","Female",40,"United-States","<=50K"
23,"Assoc-acdm","Never-married","Craft-repair","Male",40,"United-States","<=50K"
19,"HS-grad","Never-married","Sales","Male",3,"United-States","<=50K"
31,"Some-college","Married-civ-spouse","Prof-specialty","Male",40,"United-States","<=50K"
35,"5th-6th","Married-civ-spouse","Handlers-cleaners","Male",40,"Mexico","<=50K"
29,"HS-grad","Divorced","Other-service","Female",25,"United-States","<=50K"
29,"HS-grad","Never-married","Protective-serv","Female",40,"United-States","<=50K"
25,"10th","Separated","Other-service","Female",25,"United-States","<=50K"
46,"Bachelors","Divorced","Sales","Female",40,"United-States","<=50K"
35,"Assoc-voc","Never-married","Other-service","Female",30,"United-States","<=50K"
20,"10th","Never-married","Sales","Male",40,"United-States","<=50K"
24,"HS-grad","Married-civ-spouse","Adm-clerical","Female",40,"United-States","<=50K"
48,"HS-grad","Divorced","Adm-clerical","Female",37,"United-States","<=50K"
37,"HS-grad","Divorced","Machine-op-inspct","Female",40,"United-States","<=50K"
60,"HS-grad","Married-civ-spouse","Sales","Male",40,"United-States","<=50K"
39,"HS-grad","Married-civ-spouse","Craft-repair","Male",40,"United-States","<=50K"
29,"Some-college","Separated","Adm-clerical","Female",38,"United-States","<=50K"
31,"Assoc-voc","Divorced","Craft-repair","Male",20,"United-States","<=50K"
38,"Assoc-voc","Married-civ-spouse","Craft-repair","Male",40,"United-States",">50K"
26,"Assoc-acdm","Never-married","Craft-repair","Male",40,"United-States","<=50K"
64,"Bachelors","Married-civ-spouse","Exec-managerial","Male",40,"United-States",">50K"
46,"Assoc-voc","Divorced","Protective-serv","Male",40,"United-States","<=50K"
39,"HS-grad","Married-civ-spouse","Sales","Male",44,"United-States",">50K"
48,"HS-grad","Divorced","Machine-op-inspct","Female",55,"United-States","<=50K"
46,"HS-grad","Divorced","Sales","Female",40,"United-States","<=50K"
42,"Bachelors","Divorced","Sales","Male",40,"United-States","<=50K"
39,"HS-grad","Married-civ-spouse","Sales","Female",54,"Dominican-Republic",">50K"
50,"Masters","Married-civ-spouse","Tech-support","Male",40,"United-States",">50K"
24,"Bachelors","Never-married","Prof-specialty","Female",40,"United-States","<=50K"
30,"Assoc-voc","Married-civ-spouse","Tech-support","Female",40,"Canada",">50K"
39,"Bachelors","Married-civ-spouse","Sales","Male",60,"United-States",">50K"
29,"HS-grad","Married-civ-spouse","Craft-repair","Male",40,"United-States","<=50K"
23,"11th","Never-married","Transport-moving","Female",38,"United-States","<=50K"
32,"10th","Separated","Craft-repair","Male",40,"United-States","<=50K"
69,"Bachelors","Married-civ-spouse","Machine-op-inspct","Male",30,"United-States","<=50K"
55,"HS-grad","Separated","Handlers-cleaners","Male",40,"United-States","<=50K"
41,"Some-college","Married-civ-spouse","Sales","Male",50,"United-States","<=50K"
44,"Bachelors","Married-civ-spouse","Exec-managerial","Male",52,"United-States",">50K"
18,"11th","Never-married","Adm-clerical","Male",40,"United-States","<=50K"
74,"Bachelors","Married-civ-spouse","Exec-managerial","Male",10,"United-States","<=50K"
40,"Doctorate","Married-civ-spouse","Prof-specialty","Male",40,"United-States",">50K"
27,"HS-grad","Married-civ-spouse","Craft-repair","Male",40,"United-States","<=50K"
55,"HS-grad","Divorced","Adm-clerical","Female",40,"United-States","<=50K"
52,"7th-8th","Married-civ-spouse","Craft-repair","Male",40,"United-States","<=50K"
54,"Some-college","Divorced","Sales","Female",48,"United-States","<=50K"
36,"HS-grad","Divorced","Craft-repair","Male",48,"United-States","<=50K"
26,"HS-grad","Never-married","Handlers-cleaners","Female",40,"United-States","<=50K"
18,"11th","Never-married","Craft-repair","Male",20,"United-States","<=50K"
38,"HS-grad","Divorced","Exec-managerial","Male",50,"United-States","<=50K"
50,"Bachelors","Married-civ-spouse","Transport-moving","Male",40,"United-States",">50K"
32,"Some-college","Married-civ-spouse","Exec-managerial","Male",60,"United-States",">50K"
57,"Bachelors","Married-civ-spouse","Sales","Male",40,"United-States",">50K"
20,"HS-grad","Never-married","Protective-serv","Male",40,"United-States","<=50K"
27,"Some-college","Never-married","Adm-clerical","Female",40,"United-States","<=50K"
31,"Bachelors","Married-spouse-absent","Exec-managerial","Male",60,"United-States","<=50K"
60,"5th-6th","Divorced","Machine-op-inspct","Female",40,"Puerto-Rico","<=50K"
52,"HS-grad","Divorced","Craft-repair","Female",50,"United-States","<=50K"
61,"7th-8th","Married-civ-spouse","Transport-moving","Male",40,"United-States","<=50K"
57,"HS-grad","Widowed","Craft-repair","Male",55,"United-States",">50K"
59,"Prof-school","Married-civ-spouse","Sales","Male",25,"United-States","<=50K"
34,"HS-grad","Never-married","Craft-repair","Male",45,"United-States",">50K"
31,"Assoc-acdm","Married-civ-spouse","Craft-repair","Male",50,"United-States",">50K"
42,"HS-grad","Divorced","Protective-serv","Male",35,"United-States","<=50K"
70,"Some-college","Never-married","Adm-clerical","Female",6,"United-States","<=50K"
29,"Some-college","Married-civ-spouse","Transport-moving","Male",45,"United-States",">50K"
27,"11th","Never-married","Handlers-cleaners","Male",40,"United-States","<=50K"
25,"12th","Married-civ-spouse","Other-service","Female",40,"United-States","<=50K"
51,"Bachelors","Married-civ-spouse","Exec-managerial","Male",60,"United-States",">50K"
35,"Bachelors","Married-civ-spouse","Craft-repair","Male",40,"United-States","<=50K"
36,"Some-college","Married-civ-spouse","Craft-repair","Male",60,"United-States",">50K"
46,"Assoc-voc","Married-civ-spouse","Craft-repair","Male",40,"United-States","<=50K"
52,"Assoc-voc","Separated","Other-service","Female",35,"United-States","<=50K"
65,"7th-8th","Married-civ-spouse","Machine-op-inspct","Male",40,"United-States","<=50K"
43,"Assoc-voc","Divorced","Machine-op-inspct","Male",40,"United-States","<=50K"
41,"HS-grad","Divorced","Prof-specialty","Female",40,"United-States","<=50K"
34,"Bachelors","Never-married","Exec-managerial","Female",45,"United-States","<=50K"
47,"Bachelors","Married-civ-spouse","Exec-managerial","Male",30,"United-States","<=50K"
49,"Masters","Never-married","Exec-managerial","Male",56,"United-States",">50K"
21,"Some-college","Never-married","Other-service","Female",25,"United-States","<=50K"
20,"Some-college","Never-married","Other-service","Female",25,"United-States","<=50K"
18,"12th","Never-married","Protective-serv","Male",40,"United-States","<=50K"
27,"Some-college","Never-married","Sales","Male",40,"United-States","<=50K"
34,"HS-grad","Married-civ-spouse","Craft-repair","Male",50,"United-States","<=50K"
38,"Some-college","Divorced","Adm-clerical","Female",40,"United-States","<=50K"
24,"HS-grad","Never-married","Adm-clerical","Male",40,"United-States","<=50K"
34,"Some-college","Never-married","Sales","Male",65,"United-States","<=50K"
47,"HS-grad","Married-civ-spouse","Machine-op-inspct","Male",50,"United-States",">50K"
27,"HS-grad","Separated","Exec-managerial","Female",40,"United-States","<=50K"
63,"Assoc-voc","Widowed","Adm-clerical","Female",8,"United-States","<=50K"
34,"Some-college","Married-civ-spouse","Adm-clerical","Male",40,"United-States",">50K"
25,"Some-college","Married-spouse-absent","Sales","Male",50,"United-States","<=50K"
54,"HS-grad","Widowed","Machine-op-inspct","Male",40,"United-States","<=50K"
35,"HS-grad","Divorced","Sales","Female",50,"United-States","<=50K"
24,"Some-college","Married-civ-spouse","Transport-moving","Male",70,"United-States",">50K"
26,"Some-college","Never-married","Adm-clerical","Female",35,"United-States","<=50K"
59,"Assoc-voc","Divorced","Adm-clerical","Female",40,"United-States","<=50K"
20,"Some-college","Never-married","Other-service","Female",40,"United-States","<=50K"
41,"HS-grad","Married-civ-spouse","Farming-fishing","Male",40,"United-States","<=50K"
51,"Some-college","Married-civ-spouse","Sales","Male",40,"United-States","<=50K"
27,"HS-grad","Never-married","Adm-clerical","Female",40,"United-States","<=50K"
36,"HS-grad","Married-civ-spouse","Exec-managerial","Male",40,"United-States","<=50K"
25,"Some-college","Never-married","Farming-fishing","Male",60,"United-States","<=50K"
55,"Bachelors","Married-civ-spouse","Sales","Male",50,"United-States",">50K"
22,"Some-college","Never-married","Prof-specialty","Female",21,"United-States","<=50K"
58,"Doctorate","Married-civ-spouse","Prof-specialty","Male",40,"India","<=50K"
43,"Some-college","Married-civ-spouse","Adm-clerical","Female",15,"United-States","<=50K"
39,"Assoc-voc","Married-civ-spouse","Adm-clerical","Female",20,"United-States",">50K"
40,"9th","Never-married","Machine-op-inspct","Female",40,"Haiti","<=50K"
46,"HS-grad","Divorced","Exec-managerial","Male",45,"United-States","<=50K"
54,"HS-grad","Never-married","Adm-clerical","Female",20,"United-States","<=50K"
19,"Some-college","Never-married","Sales","Male",30,"United-States","<=50K"
24,"HS-grad","Married-civ-spouse","Adm-clerical","Male",40,"United-States","<=50K"
24,"Masters","Never-married","Prof-specialty","Male",13,"United-States","<=50K"
29,"HS-grad","Never-married","Farming-fishing","Male",65,"United-States","<=50K"
56,"Some-college","Married-civ-spouse","Exec-managerial","Male",50,"United-States",">50K"
56,"11th","Divorced","Machine-op-inspct","Female",40,"United-States","<=50K"
34,"Bachelors","Married-civ-spouse","Prof-specialty","Male",50,"United-States",">50K"
19,"10th","Never-married","Sales","Female",40,"United-States","<=50K"
32,"HS-grad","Married-civ-spouse","Sales","Male",65,"United-States",">50K"
48,"HS-grad","Divorced","Adm-clerical","Female",52,"United-States","<=50K"
47,"HS-grad","Married-civ-spouse","Transport-moving","Male",25,"United-States","<=50K"
52,"HS-grad","Married-civ-spouse","Transport-moving","Male",60,"United-States",">50K"
40,"1st-4th","Married-spouse-absent","Machine-op-inspct","Female",40,"Dominican-Republic","<=50K"
28,"10th","Married-civ-spouse","Craft-repair","Male",50,"United-States","<=50K"
41,"Bachelors","Married-civ-spouse","Exec-managerial","Male",50,"United-States",">50K"
57,"1st-4th","Divorced","Craft-repair","Male",40,"Portugal","<=50K"
51,"HS-grad","Divorced","Adm-clerical","Female",40,"United-States","<=50K"
33,"Some-college","Married-civ-spouse","Exec-managerial","Male",50,"United-States",">50K"
46,"Bachelors","Married-civ-spouse","Craft-repair","Male",45,"United-States",">50K"
50,"HS-grad","Divorced","Adm-clerical","Female",40,"Philippines","<=50K"
77,"HS-grad","Never-married","Machine-op-inspct","Male",20,"United-States","<=50K"
39,"Masters","Never-married","Exec-managerial","Male",52,"United-States",">50K"
35,"Assoc-acdm","Divorced","Handlers-cleaners","Female",24,"United-States","<=50K"
23,"10th","Never-married","Craft-repair","Female",40,"United-States","<=50K"
37,"Assoc-voc","Divorced","Prof-specialty","Female",45,"United-States",">50K"
41,"HS-grad","Married-civ-spouse","Transport-moving","Male",50,"United-States",">50K"
60,"Assoc-acdm","Married-civ-spouse","Adm-clerical","Male",35,"United-States",">50K"
32,"Bachelors","Never-married","Adm-clerical","Male",55,"United-States","<=50K"
56,"HS-grad","Married-civ-spouse","Transport-moving","Male",40,"United-States","<=50K"
45,"Assoc-voc","Divorced","Tech-support","Female",40,"United-States","<=50K"
24,"HS-grad","Divorced","Exec-managerial","Female",45,"United-States",">50K"
18,"10th","Never-married","Handlers-cleaners","Male",27,"United-States","<=50K"
31,"HS-grad","Married-civ-spouse","Other-service","Male",40,"United-States","<=50K"
45,"Bachelors","Married-civ-spouse","Exec-managerial","Male",55,"United-States",">50K"
23,"Some-college","Never-married","Other-service","Female",40,"United-States","<=50K"
45,"Some-college","Married-civ-spouse","Exec-managerial","Male",40,"United-States","<=50K"
18,"11th","Never-married","Sales","Female",25,"United-States","<=50K"
25,"HS-grad","Married-civ-spouse","Transport-moving","Male",30,"United-States","<=50K"
31,"HS-grad","Married-civ-spouse","Sales","Male",40,"United-States","<=50K"
19,"HS-grad","Never-married","Machine-op-inspct","Male",45,"United-States","<=50K"
41,"Bachelors","Married-civ-spouse","Exec-managerial","Male",40,"United-States",">50K"
74,"Prof-school","Widowed","Adm-clerical","Female",20,"United-States","<=50K"
27,"5th-6th","Never-married","Transport-moving","Male",40,"Mexico","<=50K"
23,"HS-grad","Never-married","Adm-clerical","Female",40,"United-States","<=50K"
31,"Assoc-voc","Married-civ-spouse","Sales","Male",40,"United-States",">50K"
40,"HS-grad","Married-civ-spouse","Handlers-cleaners","Male",40,"United-States","<=50K"
41,"HS-grad","Married-civ-spouse","Transport-moving","Male",40,"United-States",">50K"
25,"Masters","Never-married","Sales","Male",20,"United-States","<=50K"
42,"HS-grad","Married-civ-spouse","Craft-repair","Male",60,"United-States","<=50K"
24,"Bachelors","Never-married","Craft-repair","Female",40,"United-States","<=50K"
42,"Assoc-acdm","Married-civ-spouse","Craft-repair","Male",50,"United-States",">50K"
45,"10th","Married-civ-spouse","Craft-repair","Male",70,"United-States","<=50K"
52,"HS-grad","Married-civ-spouse","Exec-managerial","Male",40,"United-States",">50K"
34,"Assoc-voc","Divorced","Craft-repair","Male",40,"United-States","<=50K"
32,"HS-grad","Never-married","Handlers-cleaners","Male",60,"United-States","<=50K"
54,"HS-grad","Married-civ-spouse","Craft-repair","Male",45,"United-States","<=50K"
42,"11th","Never-married","Tech-support","Male",40,"United-States","<=50K"
32,"Bachelors","Married-civ-spouse","Tech-support","Male",40,"United-States",">50K"
55,"Bachelors","Married-civ-spouse","Sales","Male",60,"United-States",">50K"
52,"Masters","Married-civ-spouse","Prof-specialty","Male",40,"United-States","<=50K"
21,"Some-college","Never-married","Adm-clerical","Female",15,"United-States","<=50K"
33,"Bachelors","Married-civ-spouse","Exec-managerial","Female",40,"United-States",">50K"
27,"11th","Married-civ-spouse","Craft-repair","Male",40,"United-States","<=50K"
42,"Bachelors","Divorced","Prof-specialty","Female",50,"United-States","<=50K"
27,"Some-college","Never-married","Adm-clerical","Female",45,"United-States","<=50K"
47,"Assoc-voc","Married-civ-spouse","Craft-repair","Male",40,"United-States",">50K"
19,"HS-grad","Never-married","Other-service","Female",40,"United-States","<=50K"
46,"Some-college","Married-civ-spouse","Craft-repair","Male",40,"United-States","<=50K"
55,"HS-grad","Widowed","Other-service","Female",25,"Nicaragua","<=50K"
50,"7th-8th","Married-civ-spouse","Sales","Male",49,"Dominican-Republic","<=50K"
32,"Some-college","Never-married","Adm-clerical","Female",50,"United-States","<=50K"
28,"HS-grad","Married-civ-spouse","Adm-clerical","Female",40,"United-States","<=50K"
23,"HS-grad","Never-married","Adm-clerical","Female",40,"United-States","<=50K"
43,"Masters","Married-spouse-absent","Exec-managerial","Male",50,"United-States","<=50K"
34,"Bachelors","Married-civ-spouse","Prof-specialty","Male",40,"Iran",">50K"
19,"Some-college","Never-married","Adm-clerical","Male",40,"Vietnam","<=50K"
37,"Some-college","Married-civ-spouse","Exec-managerial","Male",55,"United-States","<=50K"
27,"Bachelors","Never-married","Adm-clerical","Female",40,"Hong","<=50K"
18,"HS-grad","Never-married","Sales","Female",24,"United-States","<=50K"
31,"Some-college","Widowed","Adm-clerical","Female",40,"United-States","<=50K"
49,"HS-grad","Married-civ-spouse","Transport-moving","Male",50,"United-States","<=50K"
26,"Prof-school","Married-civ-spouse","Prof-specialty","Male",60,"Columbia","<=50K"
48,"HS-grad","Married-civ-spouse","Craft-repair","Male",45,"United-States",">50K"
39,"HS-grad","Married-civ-spouse","Craft-repair","Male",40,"United-States","<=50K"
41,"HS-grad","Separated","Machine-op-inspct","Female",40,"United-States","<=50K"
48,"Assoc-voc","Divorced","Prof-specialty","Female",56,"United-States",">50K"
40,"Bachelors","Divorced","Exec-managerial","Female",40,"United-States",">50K"
70,"Bachelors","Married-civ-spouse","Sales","Male",70,"United-States",">50K"
20,"HS-grad","Never-married","Handlers-cleaners","Male",43,"United-States","<=50K"
38,"5th-6th","Married-civ-spouse","Other-service","Male",75,"Mexico","<=50K"
37,"Some-college","Separated","Other-service","Female",40,"Cuba","<=50K"
49,"Some-college","Widowed","Exec-managerial","Female",40,"United-States",">50K"
51,"HS-grad","Married-civ-spouse","Handlers-cleaners","Male",40,"United-States",">50K"
43,"1st-4th","Never-married","Sales","Male",40,"United-States","<=50K"
38,"Prof-school","Never-married","Prof-specialty","Male",50,"United-States","<=50K"
23,"7th-8th","Never-married","Other-service","Male",25,"Mexico","<=50K"
34,"HS-grad","Married-civ-spouse","Craft-repair","Male",40,"United-States","<=50K"
33,"Some-college","Never-married","Adm-clerical","Male",40,"United-States","<=50K"
